Geneid	baseMean	test	log2FoldChange	pvalue	padj	is.de	seqnames	start	end	strand	type	name	locus_tag	old_locus_tag	product	length
gene-SYNPCC7002_RS02995	2186.8274435300177	4+8->30% CO2	1.9153989301955654	3.2670468482387815e-88	3.29767541244102e-86	TRUE	NC_010475.1	632081	632293	-	protein-coding	SYNPCC7002_RS02995	SYNPCC7002_RS02995	SYNPCC7002_A0602	high light inducible protein	213
gene-SYNPCC7002_RS03000	1766.528829684407	4+8->30% CO2	-0.7086024724701028	3.741153063624715e-4	7.856907929458927e-4	TRUE	NC_010475.1	632542	633531	+	protein-coding	SYNPCC7002_RS03000	SYNPCC7002_RS03000	SYNPCC7002_A0603	phosphotransferase	990
gene-SYNPCC7002_RS03010	1610.254427097071	4+8->30% CO2	-0.07500862720010093	0.29312166555418107	0.35411303219032625	FALSE	NC_010475.1	633857	634378	+	protein-coding	SYNPCC7002_RS03010	SYNPCC7002_RS03010	SYNPCC7002_A0604	Ycf51 family protein	522
gene-SYNPCC7002_RS03015	3018.8940592114955	4+8->30% CO2	0.293460924573305	5.879619804675103e-9	2.0915387631168043e-8	TRUE	NC_010475.1	634435	635607	+	protein-coding	SYNPCC7002_RS03015	SYNPCC7002_RS03015	SYNPCC7002_A0605	iron-containing alcohol dehydrogenase family protein	1173
gene-SYNPCC7002_RS03020	1422.445027235052	4+8->30% CO2	0.2139339624601186	6.209825338821437e-4	0.0012694769521767874	TRUE	NC_010475.1	635698	636840	+	protein-coding	SYNPCC7002_RS03020	SYNPCC7002_RS03020	SYNPCC7002_A0606	5-(carboxyamino)imidazole ribonucleotide synthase	1143
gene-SYNPCC7002_RS03025	119.19613509771143	4+8->30% CO2	-0.5388155293694995	0.0038638451633382746	0.0069334554875459045	TRUE	NC_010475.1	636837	637250	-	protein-coding	SYNPCC7002_RS03025	SYNPCC7002_RS03025	SYNPCC7002_A0607	gamma-glutamylcyclotransferase	414
gene-SYNPCC7002_RS03030	2636.908872398323	4+8->30% CO2	0.5621746162776945	6.272535412122534e-21	5.612268526635952e-20	TRUE	NC_010475.1	637345	638043	+	protein-coding	SYNPCC7002_RS03030	SYNPCC7002_RS03030	SYNPCC7002_A0608	response regulator transcription factor	699
gene-SYNPCC7002_RS03035	632.0547415121878	4+8->30% CO2	0.3285184482512621	0.003104628854583738	0.005640017547978331	TRUE	NC_010475.1	638115	638402	+	protein-coding	SYNPCC7002_RS03035	SYNPCC7002_RS03035	SYNPCC7002_A0609	DUF3288 family protein	288
gene-SYNPCC7002_RS03040	1198.9709942846362	4+8->30% CO2	0.3228044559161316	0.0021183445766988513	0.0039619299263099535	TRUE	NC_010475.1	638393	639841	+	protein-coding	SYNPCC7002_RS03040	SYNPCC7002_RS03040	SYNPCC7002_A0610	bifunctional orotidine-5'-phosphate decarboxylase/orotate phosphoribosyltransferase	1449
gene-SYNPCC7002_RS03045	1451.1627799351663	4+8->30% CO2	0.5647495072014318	7.842243810170683e-13	3.957882422945517e-12	TRUE	NC_010475.1	639923	641146	+	protein-coding	SYNPCC7002_RS03045	SYNPCC7002_RS03045	SYNPCC7002_A0611	ABC transporter permease	1224
gene-SYNPCC7002_RS03050	3.684783254978379	4+8->30% CO2	-0.8811287942733727	0.4046235776617477	0.4675971935053471	FALSE	NC_010475.1	641229	641301	+	tRNA	SYNPCC7002_RS03050	SYNPCC7002_RS03050	SYNPCC7002_A0612	tRNA-Arg	73
gene-SYNPCC7002_RS03055	1561.403377179126	4+8->30% CO2	-0.2579439922759202	1.2800815183554976e-5	3.175624657671473e-5	TRUE	NC_010475.1	641328	644336	+	protein-coding	SYNPCC7002_RS03055	SYNPCC7002_RS03055	SYNPCC7002_A0613	DEAD/DEAH box helicase	3009
gene-SYNPCC7002_RS03060	1884.0243786809888	4+8->30% CO2	-0.5077029867575343	1.1557637417293267e-11	5.280221903515877e-11	TRUE	NC_010475.1	644409	644636	+	protein-coding	SYNPCC7002_RS03060	SYNPCC7002_RS03060	SYNPCC7002_A0614	DNA-directed RNA polymerase subunit omega	228
gene-SYNPCC7002_RS03065	2992.883233728073	4+8->30% CO2	-0.23861729549619504	1.5531657821167558e-5	3.812101425712098e-5	TRUE	NC_010475.1	644798	646444	+	protein-coding	SYNPCC7002_RS03065	SYNPCC7002_RS03065	SYNPCC7002_A0615	DUF3685 domain-containing protein	1647
gene-SYNPCC7002_RS03070	610.0658119672403	4+8->30% CO2	-0.14866079660417236	0.03348353173890523	0.05091893009259129	FALSE	NC_010475.1	646516	646950	+	protein-coding	SYNPCC7002_RS03070	SYNPCC7002_RS03070	SYNPCC7002_A0616	NUDIX hydrolase	435
gene-SYNPCC7002_RS03075	1108.0846282106972	4+8->30% CO2	-0.25884568456453216	0.002475217058649021	0.004563328253102933	TRUE	NC_010475.1	646990	647376	+	protein-coding	SYNPCC7002_RS03075	SYNPCC7002_RS03075	SYNPCC7002_A0617	RidA family protein	387
gene-SYNPCC7002_RS03080	18122.318261132175	4+8->30% CO2	0.4698479185646752	1.0522387723678105e-13	5.712153335710972e-13	TRUE	NC_010475.1	647534	648997	-	protein-coding	SYNPCC7002_RS03080	SYNPCC7002_RS03080	SYNPCC7002_A0618	DEAD/DEAH box helicase	1464
gene-SYNPCC7002_RS03085	11768.969620725407	4+8->30% CO2	0.8417304424019693	7.342185588375752e-55	2.927809808697985e-53	TRUE	NC_010475.1	649177	650496	-	protein-coding	rimO	SYNPCC7002_RS03085	SYNPCC7002_A0619	30S ribosomal protein S12 methylthiotransferase RimO	1320
gene-SYNPCC7002_RS03090	798.176294434819	4+8->30% CO2	-0.35305767393705667	7.271682607838281e-6	1.8640900653426704e-5	TRUE	NC_010475.1	650633	651265	-	protein-coding	hisG	SYNPCC7002_RS03090	SYNPCC7002_A0620	ATP phosphoribosyltransferase	633
gene-SYNPCC7002_RS03095	2881.0602439797767	4+8->30% CO2	-0.36237037448534914	1.4295699508350131e-8	4.9174770406784795e-8	TRUE	NC_010475.1	651313	652527	-	protein-coding	SYNPCC7002_RS03095	SYNPCC7002_RS03095	SYNPCC7002_A0621	ATP phosphoribosyltransferase regulatory subunit	1215
gene-SYNPCC7002_RS03100	3081.64054737993	4+8->30% CO2	0.363968638048063	2.456524941742244e-7	7.36045970484921e-7	TRUE	NC_010475.1	652562	653491	-	protein-coding	SYNPCC7002_RS03100	SYNPCC7002_RS03100	SYNPCC7002_A0622	DnaJ domain-containing protein	930
gene-SYNPCC7002_RS03105	1415.0591080657696	4+8->30% CO2	0.3491682002212729	8.721099426605801e-5	1.983743038587094e-4	TRUE	NC_010475.1	653563	654405	-	protein-coding	SYNPCC7002_RS03105	SYNPCC7002_RS03105	SYNPCC7002_A0623	inositol monophosphatase	843
gene-SYNPCC7002_RS03110	921.0484760251708	4+8->30% CO2	0.31588972202630367	4.022683059291791e-5	9.42907567598874e-5	TRUE	NC_010475.1	654498	654866	-	protein-coding	SYNPCC7002_RS03110	SYNPCC7002_RS03110	SYNPCC7002_A0624	2Fe-2S iron-sulfur cluster binding domain-containing protein	369
gene-SYNPCC7002_RS03115	254.25790869353517	4+8->30% CO2	0.08258588137756627	0.8087239249178425	0.8445451915566219	FALSE	NC_010475.1	654938	655024	+	tRNA	SYNPCC7002_RS03115	SYNPCC7002_RS03115	SYNPCC7002_A0625	tRNA-Ser	87
gene-SYNPCC7002_RS03120	2842.245947377003	4+8->30% CO2	-0.23629071624794798	6.009932965266751e-4	0.001230170055628112	TRUE	NC_010475.1	655099	657018	-	protein-coding	SYNPCC7002_RS03120	SYNPCC7002_RS03120	SYNPCC7002_A0626	ABC-F family ATP-binding cassette domain-containing protein	1920
gene-SYNPCC7002_RS03125	704.5367332713633	4+8->30% CO2	-0.32369362218558995	3.891105352291185e-5	9.133917360392826e-5	TRUE	NC_010475.1	657068	657508	-	protein-coding	SYNPCC7002_RS03125	SYNPCC7002_RS03125	SYNPCC7002_A0627	DUF29 domain-containing protein	441
gene-SYNPCC7002_RS03130	7736.494102461805	4+8->30% CO2	-0.3699701462232612	1.493030562303205e-14	8.475375599717666e-14	TRUE	NC_010475.1	657566	659380	-	protein-coding	thrS	SYNPCC7002_RS03130	SYNPCC7002_A0628	threonine--tRNA ligase	1815
gene-SYNPCC7002_RS03135	370.7579880018714	4+8->30% CO2	-0.5857597293427322	9.458580325550339e-6	2.3775264164612912e-5	TRUE	NC_010475.1	659721	659987	-	protein-coding	SYNPCC7002_RS03135	SYNPCC7002_RS03135	SYNPCC7002_A0629	hypothetical protein	267
gene-SYNPCC7002_RS03140	695.6624563789928	4+8->30% CO2	-0.622259425214254	1.0413452376600591e-7	3.2624103953850543e-7	TRUE	NC_010475.1	660172	660435	-	protein-coding	SYNPCC7002_RS03140	SYNPCC7002_RS03140	NA	hypothetical protein	264
gene-SYNPCC7002_RS03145	262.5407166354743	4+8->30% CO2	0.6410368407835288	9.508319211795433e-12	4.381151362924287e-11	TRUE	NC_010475.1	660524	661006	-	protein-coding	SYNPCC7002_RS03145	SYNPCC7002_RS03145	SYNPCC7002_A0630	crossover junction endodeoxyribonuclease RuvC	483
gene-SYNPCC7002_RS03150	161.58763972380896	4+8->30% CO2	0.3614740660140714	0.0037045673282468695	0.0066698731718157125	TRUE	NC_010475.1	661185	661559	-	protein-coding	SYNPCC7002_RS03150	SYNPCC7002_RS03150	SYNPCC7002_A0631	DUF5615 family PIN-like protein	375
gene-SYNPCC7002_RS03155	610.5067382219597	4+8->30% CO2	0.2979882223155911	0.002071899756096793	0.0038863160349550765	TRUE	NC_010475.1	661543	661785	-	protein-coding	SYNPCC7002_RS03155	SYNPCC7002_RS03155	SYNPCC7002_A0632	DUF433 domain-containing protein	243
gene-SYNPCC7002_RS03160	442.33669917179327	4+8->30% CO2	0.17932915503906982	0.15141650884175567	0.19808640079338632	FALSE	NC_010475.1	662124	663074	-	protein-coding	SYNPCC7002_RS03160	SYNPCC7002_RS03160	SYNPCC7002_A0633	DUF4365 domain-containing protein	951
gene-SYNPCC7002_RS03165	202.88362205207426	4+8->30% CO2	-0.018884983840725872	0.8802394316545485	0.904510445796604	FALSE	NC_010475.1	663261	664313	-	protein-coding	SYNPCC7002_RS03165	SYNPCC7002_RS03165	SYNPCC7002_A0634	iron ABC transporter permease	1053
gene-SYNPCC7002_RS03170	303.57479325727445	4+8->30% CO2	0.14866643820202796	0.14623638505526604	0.19245439820567237	FALSE	NC_010475.1	664310	665524	-	protein-coding	SYNPCC7002_RS03170	SYNPCC7002_RS03170	SYNPCC7002_A0635	ABC transporter substrate-binding protein	1215
gene-SYNPCC7002_RS03175	394.6164907482207	4+8->30% CO2	-0.19771625443282306	0.05063647944643345	0.07468302676346121	FALSE	NC_010475.1	665536	666303	-	protein-coding	SYNPCC7002_RS03175	SYNPCC7002_RS03175	SYNPCC7002_A0636	phosphodiesterase	768
gene-SYNPCC7002_RS03180	164.48148795641376	4+8->30% CO2	-0.3974421501111653	0.0011430188030201718	0.0022267495378499127	TRUE	NC_010475.1	666343	668313	-	protein-coding	SYNPCC7002_RS03180	SYNPCC7002_RS03180	SYNPCC7002_A0637	TonB-dependent receptor	1971
gene-SYNPCC7002_RS03185	552.8409590354834	4+8->30% CO2	-0.5363985576605298	5.42132073515086e-12	2.5600681249323503e-11	TRUE	NC_010475.1	668893	670047	-	protein-coding	SYNPCC7002_RS03185	SYNPCC7002_RS03185	SYNPCC7002_A0638	D-alanyl-alanine synthetase	1155
gene-SYNPCC7002_RS03190	2874.1959323375313	4+8->30% CO2	-0.4301553276813414	1.125368337560872e-4	2.515529225136067e-4	TRUE	NC_010475.1	671017	671745	+	protein-coding	SYNPCC7002_RS03190	SYNPCC7002_RS03190	SYNPCC7002_A0639	phycobilisome rod-core linker polypeptide	729
gene-SYNPCC7002_RS03195	840.0421659716918	4+8->30% CO2	-0.16749288067249463	0.02324258004104081	0.03660338056195115	TRUE	NC_010475.1	671840	672355	-	protein-coding	SYNPCC7002_RS03195	SYNPCC7002_RS03195	SYNPCC7002_A0640	PD40 domain-containing protein	516
gene-SYNPCC7002_RS03200	1157.3331173220856	4+8->30% CO2	-0.13029711374208613	0.029547137747034838	0.04548588429639312	TRUE	NC_010475.1	672352	672627	-	protein-coding	SYNPCC7002_RS03200	SYNPCC7002_RS03200	SYNPCC7002_A0641	LuxR C-terminal-related transcriptional regulator	276
gene-SYNPCC7002_RS03205	442.7599148211609	4+8->30% CO2	0.012779688763446751	0.9012893288985832	0.9203808195834409	FALSE	NC_010475.1	672720	673751	-	protein-coding	SYNPCC7002_RS03205	SYNPCC7002_RS03205	SYNPCC7002_A0642	isochorismatase	1032
gene-SYNPCC7002_RS03210	16080.838877210108	4+8->30% CO2	-1.9702694784177925	4.5196837565285813e-10	1.8067547690083316e-9	TRUE	NC_010475.1	674227	674670	+	protein-coding	cynS	SYNPCC7002_RS03210	SYNPCC7002_A0643	cyanase	444
gene-SYNPCC7002_RS03215	2630.5043143225976	4+8->30% CO2	-0.20301926376263796	0.00996348878252177	0.016822827374566293	TRUE	NC_010475.1	674799	675413	-	protein-coding	hemJ	SYNPCC7002_RS03215	SYNPCC7002_A0644	protoporphyrinogen oxidase HemJ	615
gene-SYNPCC7002_RS03220	916.5565304896047	4+8->30% CO2	-0.40600209702012957	1.551387240898161e-5	3.810631778023619e-5	TRUE	NC_010475.1	675502	676212	-	protein-coding	SYNPCC7002_RS03220	SYNPCC7002_RS03220	SYNPCC7002_A0645	hypothetical protein	711
gene-SYNPCC7002_RS16625	136.353122355288	4+8->30% CO2	-1.908671905492397	3.21485409039464e-17	2.195344336569701e-16	TRUE	NC_010475.1	676266	676412	-	protein-coding	SYNPCC7002_RS16625	SYNPCC7002_RS16625	NA	hypothetical protein	147
gene-SYNPCC7002_RS03225	691.0188974918553	4+8->30% CO2	0.025049446751953006	0.7950121025253125	0.8342475393597474	FALSE	NC_010475.1	676420	677151	+	protein-coding	SYNPCC7002_RS03225	SYNPCC7002_RS03225	SYNPCC7002_A0646	hypothetical protein	732
gene-SYNPCC7002_RS03230	261.22689723058676	4+8->30% CO2	-0.06821448038037863	0.5541697083881734	0.6159560076028217	FALSE	NC_010475.1	677167	677550	+	protein-coding	SYNPCC7002_RS03230	SYNPCC7002_RS03230	SYNPCC7002_A0647	DUF2358 domain-containing protein	384
gene-SYNPCC7002_RS03235	513.7125395109696	4+8->30% CO2	0.22726376445734184	0.004876410103572721	0.008592910329808997	TRUE	NC_010475.1	677567	679102	-	protein-coding	SYNPCC7002_RS03235	SYNPCC7002_RS03235	SYNPCC7002_A0648	bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	1536
gene-SYNPCC7002_RS03240	339.7980081029277	4+8->30% CO2	0.2776102637710184	0.014738244257558156	0.02417700810153014	TRUE	NC_010475.1	679147	680844	-	protein-coding	mutL	SYNPCC7002_RS03240	SYNPCC7002_A0649	DNA mismatch repair endonuclease MutL	1698
gene-SYNPCC7002_RS03245	110.12447591988567	4+8->30% CO2	-0.017669806388615216	0.9151062358852942	0.930665346948835	FALSE	NC_010475.1	681001	681483	-	protein-coding	SYNPCC7002_RS03245	SYNPCC7002_RS03245	SYNPCC7002_A0650	Uma2 family endonuclease	483
gene-SYNPCC7002_RS17045	126.3462384035777	4+8->30% CO2	-0.24820626482909963	0.06674051866105099	0.09583150122278683	FALSE	NC_010475.1	681440	682303	-	protein-coding	SYNPCC7002_RS17045	SYNPCC7002_RS17045	SYNPCC7002_A0651	hypothetical protein	864
gene-SYNPCC7002_RS03255	8056.67224200853	4+8->30% CO2	-0.36416862438159825	8.620826130500013e-8	2.737981160424291e-7	TRUE	NC_010475.1	682399	684084	-	protein-coding	ilvD	SYNPCC7002_RS03255	SYNPCC7002_A0652	dihydroxy-acid dehydratase	1686
gene-SYNPCC7002_RS03260	2114.1581649556383	4+8->30% CO2	0.8115702653599578	3.188808312803588e-12	1.530438462162792e-11	TRUE	NC_010475.1	684178	685407	-	protein-coding	SYNPCC7002_RS03260	SYNPCC7002_RS03260	SYNPCC7002_A0653	hypothetical protein	1230
gene-SYNPCC7002_RS03270	5927.97624564048	4+8->30% CO2	2.8828187539953314	1.8036572556371393e-56	7.468990943215333e-55	TRUE	NC_010475.1	685816	686292	-	protein-coding	SYNPCC7002_RS03270	SYNPCC7002_RS03270	SYNPCC7002_A0654	Hsp20/alpha crystallin family protein	477
gene-SYNPCC7002_RS03275	6362.569132562521	4+8->30% CO2	-0.578649294941238	4.41447792617581e-12	2.0968770149335098e-11	TRUE	NC_010475.1	686661	687644	+	protein-coding	SYNPCC7002_RS03275	SYNPCC7002_RS03275	SYNPCC7002_A0655	alpha-ketoacid dehydrogenase subunit beta	984
gene-SYNPCC7002_RS03280	5616.478344377103	4+8->30% CO2	-0.320071074197729	9.28969636083258e-4	0.0018397130132120926	TRUE	NC_010475.1	687685	689088	+	protein-coding	secD	SYNPCC7002_RS03280	SYNPCC7002_A0656	protein translocase subunit SecD	1404
gene-SYNPCC7002_RS03285	3789.9920856841914	4+8->30% CO2	-0.3153903303657246	2.770912670225015e-4	5.919343865626188e-4	TRUE	NC_010475.1	689121	690092	+	protein-coding	secF	SYNPCC7002_RS03285	SYNPCC7002_A0657	protein translocase subunit SecF	972
gene-SYNPCC7002_RS03290	306.07383400287534	4+8->30% CO2	-0.2973274249126108	0.00401031985335566	0.007160493712735644	TRUE	NC_010475.1	690178	690573	+	protein-coding	SYNPCC7002_RS03290	SYNPCC7002_RS03290	SYNPCC7002_A0658	hypothetical protein	396
gene-SYNPCC7002_RS03295	223.69748640893795	4+8->30% CO2	-0.6281615085262925	2.902259635929114e-6	7.779500932822439e-6	TRUE	NC_010475.1	690808	691899	+	protein-coding	SYNPCC7002_RS03295	SYNPCC7002_RS03295	SYNPCC7002_A0659	LuxR C-terminal-related transcriptional regulator	1092
gene-SYNPCC7002_RS03305	470.888511432608	4+8->30% CO2	0.3131562471977201	0.0021102894639983207	0.003956027259845952	TRUE	NC_010475.1	692367	692639	-	protein-coding	SYNPCC7002_RS03305	SYNPCC7002_RS03305	SYNPCC7002_A0661	hypothetical protein	273
gene-SYNPCC7002_RS03310	266.9955876302096	4+8->30% CO2	-0.40699744629189505	0.02077070135592125	0.03301641997028821	TRUE	NC_010475.1	692790	694028	-	protein-coding	SYNPCC7002_RS03310	SYNPCC7002_RS03310	SYNPCC7002_A0662	MSMEG_0569 family flavin-dependent oxidoreductase	1239
gene-SYNPCC7002_RS03315	64.48767296024417	4+8->30% CO2	-1.122891231787217	0.006745295884359308	0.011626096961835947	TRUE	NC_010475.1	694432	694914	+	protein-coding	SYNPCC7002_RS03315	SYNPCC7002_RS03315	SYNPCC7002_A0663	MSMEG_0572 family nitrogen starvation response protein	483
gene-SYNPCC7002_RS03320	50.35617725313084	4+8->30% CO2	-0.3368482695271569	0.25564986671724393	0.31517140057125875	FALSE	NC_010475.1	695083	696090	+	protein-coding	SYNPCC7002_RS03320	SYNPCC7002_RS03320	SYNPCC7002_A0664	Nit6803 family nitriliase	1008
gene-SYNPCC7002_RS03325	68.12876109607879	4+8->30% CO2	-0.10482928891067333	0.6727353496045116	0.7233472633896714	FALSE	NC_010475.1	696127	697209	+	protein-coding	SYNPCC7002_RS03325	SYNPCC7002_RS03325	SYNPCC7002_A0665	MSMEG_0568 family radical SAM protein	1083
gene-SYNPCC7002_RS03330	34.72837225287226	4+8->30% CO2	-0.2315703054281321	0.34444950566689675	0.40619638674847625	FALSE	NC_010475.1	697224	697742	+	protein-coding	SYNPCC7002_RS03330	SYNPCC7002_RS03330	SYNPCC7002_A0666	GNAT family N-acetyltransferase	519
gene-SYNPCC7002_RS03335	55.307228094185135	4+8->30% CO2	0.1094455026020021	0.6368263457589861	0.6916439464699143	FALSE	NC_010475.1	697775	698746	+	protein-coding	SYNPCC7002_RS03335	SYNPCC7002_RS03335	SYNPCC7002_A0667	sll0787 family AIR synthase-like protein	972
gene-SYNPCC7002_RS03340	121.46527077745195	4+8->30% CO2	-0.22642416865371903	0.07676771752671298	0.10894539877472886	FALSE	NC_010475.1	698752	699039	+	protein-coding	SYNPCC7002_RS03340	SYNPCC7002_RS03340	NA	MSMEG_0570 family nitrogen starvation response protein	288
gene-SYNPCC7002_RS03345	77.16071226868357	4+8->30% CO2	-0.11295397591601328	0.47934691068239016	0.5459416507419323	FALSE	NC_010475.1	699044	699535	+	protein-coding	SYNPCC7002_RS03345	SYNPCC7002_RS03345	SYNPCC7002_A0668	TolB family protein	492
gene-SYNPCC7002_RS03350	1377.766752413076	4+8->30% CO2	0.7382830941023383	1.3702622218629306e-13	7.364304453606099e-13	TRUE	NC_010475.1	699559	700005	-	protein-coding	SYNPCC7002_RS03350	SYNPCC7002_RS03350	SYNPCC7002_A0669	hypothetical protein	447
gene-SYNPCC7002_RS03355	219.33532227424683	4+8->30% CO2	0.573202201637649	1.1276272088870648e-7	3.5190684876378934e-7	TRUE	NC_010475.1	700150	701202	+	protein-coding	SYNPCC7002_RS03355	SYNPCC7002_RS03355	SYNPCC7002_A0670	tocopherol cyclase family protein	1053
gene-SYNPCC7002_RS03360	2528.8149211029963	4+8->30% CO2	1.0745668797615988	5.786546795962633e-58	2.5257494798593652e-56	TRUE	NC_010475.1	701132	702208	-	protein-coding	pdxA	SYNPCC7002_RS03360	SYNPCC7002_A0671	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	1077
gene-SYNPCC7002_RS03365	3241.5937735997786	4+8->30% CO2	0.9357051753232225	3.9636885294697005e-51	1.4548538579758104e-49	TRUE	NC_010475.1	702281	702682	-	protein-coding	msrB	SYNPCC7002_RS03365	SYNPCC7002_A0672	peptide-methionine (R)-S-oxide reductase MsrB	402
gene-SYNPCC7002_RS03370	301.5436644984339	4+8->30% CO2	-0.1412048205662615	0.3600018796188254	0.4211539555120631	FALSE	NC_010475.1	702912	703082	+	protein-coding	SYNPCC7002_RS03370	SYNPCC7002_RS03370	SYNPCC7002_A0673	hypothetical protein	171
gene-SYNPCC7002_RS03375	1672.12235416708	4+8->30% CO2	-0.5611804780238899	7.601472209955288e-15	4.384420578242068e-14	TRUE	NC_010475.1	703097	704017	-	protein-coding	argF	SYNPCC7002_RS03375	SYNPCC7002_A0674	ornithine carbamoyltransferase	921
gene-SYNPCC7002_RS03380	2035.6497287189845	4+8->30% CO2	-0.10643638720636225	0.07260770794378167	0.10363362645091242	FALSE	NC_010475.1	704252	706165	+	protein-coding	SYNPCC7002_RS03380	SYNPCC7002_RS03380	SYNPCC7002_A0675	long-chain fatty acid--CoA ligase	1914
gene-SYNPCC7002_RS03385	5247.322914985965	4+8->30% CO2	-0.4496207041259982	1.248014544277709e-10	5.235177893528572e-10	TRUE	NC_010475.1	706286	706729	+	protein-coding	SYNPCC7002_RS03385	SYNPCC7002_RS03385	SYNPCC7002_A0676	YlqD family protein	444
gene-SYNPCC7002_RS03390	382.40705074917736	4+8->30% CO2	-0.4058857846218352	1.2175536758573341e-6	3.4078842053892453e-6	TRUE	NC_010475.1	706817	707653	+	protein-coding	SYNPCC7002_RS03390	SYNPCC7002_RS03390	SYNPCC7002_A0677	prephenate/arogenate dehydrogenase	837
gene-SYNPCC7002_RS03395	886.9934876517183	4+8->30% CO2	1.4776115730568387	8.623906067198241e-37	1.8325800392796264e-35	TRUE	NC_010475.1	707723	708391	+	protein-coding	SYNPCC7002_RS03395	SYNPCC7002_RS03395	SYNPCC7002_A0678	protein-L-isoaspartate(D-aspartate) O-methyltransferase	669
gene-SYNPCC7002_RS03400	559.0031601877355	4+8->30% CO2	0.3034967768368481	0.0010709421707465248	0.002092645620998957	TRUE	NC_010475.1	708549	708926	+	protein-coding	SYNPCC7002_RS03400	SYNPCC7002_RS03400	SYNPCC7002_A0679	DUF1823 family protein	378
gene-SYNPCC7002_RS03405	494.404849103823	4+8->30% CO2	0.4339010420206913	1.8671818710310856e-6	5.09374784073514e-6	TRUE	NC_010475.1	708930	709739	+	protein-coding	SYNPCC7002_RS03405	SYNPCC7002_RS03405	SYNPCC7002_A0680	MOSC domain-containing protein	810
gene-SYNPCC7002_RS03410	3597.4751866933366	4+8->30% CO2	-0.13725874910740413	0.007047846532674711	0.012102362732875765	TRUE	NC_010475.1	709762	711282	-	protein-coding	trpE	SYNPCC7002_RS03410	SYNPCC7002_A0681	anthranilate synthase component I	1521
gene-SYNPCC7002_RS03415	53485.49379601809	4+8->30% CO2	-0.9176679533856927	2.1499994630429157e-40	5.221427267389938e-39	TRUE	NC_010475.1	711498	711926	-	protein-coding	SYNPCC7002_RS03415	SYNPCC7002_RS03415	SYNPCC7002_A0682	photosystem I reaction center subunit II	429
gene-SYNPCC7002_RS03420	503.9568965898388	4+8->30% CO2	-0.8124807383695226	7.137783532242864e-18	5.100672745385941e-17	TRUE	NC_010475.1	712243	713127	+	protein-coding	SYNPCC7002_RS03420	SYNPCC7002_RS03420	SYNPCC7002_A0683	alpha/beta hydrolase-fold protein	885
gene-SYNPCC7002_RS03425	776.7268430187697	4+8->30% CO2	-0.06726494678075362	0.5188980462583315	0.5839863029318504	FALSE	NC_010475.1	713150	714055	-	protein-coding	rimK	SYNPCC7002_RS03425	SYNPCC7002_A0684	30S ribosomal protein S6--L-glutamate ligase	906
gene-SYNPCC7002_RS03430	597.3253417681734	4+8->30% CO2	-0.372299769901632	5.702874527289473e-6	1.4759843528161057e-5	TRUE	NC_010475.1	714052	714510	-	protein-coding	SYNPCC7002_RS03430	SYNPCC7002_RS03430	SYNPCC7002_A0685	RimK/LysX family protein	459
gene-SYNPCC7002_RS03435	1140.7970732311849	4+8->30% CO2	-0.0734387732084054	0.2895808910192318	0.3507110153701232	FALSE	NC_010475.1	714555	715337	-	protein-coding	SYNPCC7002_RS03435	SYNPCC7002_RS03435	SYNPCC7002_A0686	ABC transporter permease	783
gene-SYNPCC7002_RS03440	1636.912880850964	4+8->30% CO2	-0.15487799142193073	0.0411099156159358	0.06167442054782751	FALSE	NC_010475.1	715348	715881	-	protein-coding	SYNPCC7002_RS03440	SYNPCC7002_RS03440	SYNPCC7002_A0687	DUF4330 domain-containing protein	534
gene-SYNPCC7002_RS03445	630.1236330163656	4+8->30% CO2	0.2990024290741301	7.946190639735818e-4	0.0015941736500836455	TRUE	NC_010475.1	715964	716485	-	protein-coding	SYNPCC7002_RS03445	SYNPCC7002_RS03445	SYNPCC7002_A0688	hypothetical protein	522
gene-SYNPCC7002_RS03450	2150.1914102871997	4+8->30% CO2	-0.005060528939164836	0.9340302100148863	0.9460387514418573	FALSE	NC_010475.1	716577	718787	-	protein-coding	SYNPCC7002_RS03450	SYNPCC7002_RS03450	SYNPCC7002_A0689	ATP-binding protein	2211
gene-SYNPCC7002_RS03455	1136.237548887199	4+8->30% CO2	0.26504515744447954	3.0391128706571e-5	7.217893067810613e-5	TRUE	NC_010475.1	718941	720329	-	protein-coding	SYNPCC7002_RS03455	SYNPCC7002_RS03455	SYNPCC7002_A0690	IctB family putative bicarbonate transporter	1389
gene-SYNPCC7002_RS03460	891.137966526895	4+8->30% CO2	0.6259502165392891	1.5796243072683976e-16	1.0143511953234442e-15	TRUE	NC_010475.1	720376	721473	-	protein-coding	rsgA	SYNPCC7002_RS03460	SYNPCC7002_A0691	small ribosomal subunit biogenesis GTPase RsgA	1098
gene-SYNPCC7002_RS03465	690.3226991023965	4+8->30% CO2	0.5238149136610193	5.488469891963495e-13	2.798776952290386e-12	TRUE	NC_010475.1	721449	721703	-	protein-coding	SYNPCC7002_RS03465	SYNPCC7002_RS03465	SYNPCC7002_A0692	sulfurtransferase TusA family protein	255
